Region,Customer.ID,Customer.Name,Sales,rank
East,BS-113654,Bill Shonely,10022,3.0
East,GT-147104,Greg Tran,9384,4.0
East,SV-203654,Seth Vernon,9217,5.0
East,CC-123704,Christopher Conant,8765,6.0
East,PF-191204,Peter Fuller,7680,7.0
East,TS-213704,Todd Sumrall,7629,8.0
East,TB-214004,Tom Boeckenhauer,7000,9.0
East,DR-129404,Daniel Raglin,6938,10.0
East,KD-162704,Karen Daniels,6241,11.0
East,KD-164954,Keith Dawkins,5873,12.0
East,CJ-120104,Caroline Jumper,5442,13.0
East,QJ-192554,Quincy Jones,5434,14.0
East,PK-190754,Pete Kriz,5073,15.0
East,LW-172154,Luke Weiss,5048,16.0
East,CS-125054,Cindy Stewart,5017,17.0
East,DM-130154,Darrin Martin,4951,18.0
East,NF-183854,Natalie Fritzler,4863,19.0
East,JA-159704,Joseph Airdo,4844,20.0
East,NM-184454,Nathan Mautz,4822,21.0
East,JM-158654,John Murray,4770,22.0
East,TP-214154,Tom Prescott,4739,23.0
East,AB-100604,Adam Bellavance,4488,24.0
East,AJ-107804,Anthony Jacobs,4487,25.0
East,SM-209504,Suzanne McNair,4453,26.0
East,CP-123404,Christine Phan,4166,27.0
East,TB-215204,Tracy Blumstein,4087,28.0
East,CM-126554,Corinna Mitchell,4000,29.0
East,SR-207404,Steven Roelle,3904,30.0
East,SP-209204,Susan Pistek,3902,31.0
East,MW-182204,Mitch Webber,3800,32.0
East,NW-184004,Natalie Webber,3769,33.0
East,VW-217754,Victoria Wilson,3726,34.0
East,RB-197954,Ross Baird,3654,35.0
East,BM-116504,Brian Moss,3525,36.0
East,RH-194954,Rick Hansen,3492,37.0
East,NP-183254,Naresj Patel,3387,38.0
East,JD-158954,Jonathan Doherty,3382,39.0
East,PM-191354,Peter McVee,3333,40.0
East,JD-161504,Justin Deggeller,3258,41.0
East,LC-168854,Lena Creighton,3220,42.0
East,SP-206204,Stefania Perrino,3152,43.0
East,AT-107354,Annie Thurman,3126,44.0
East,Dp-132404,Dean percer,3123,45.0
East,YC-218954,Yoseph Carroll,3116,46.0
East,DJ-136304,Doug Jacobs,3037,47.0
East,SC-207704,Stewart Carmichael,3017,48.0
East,PW-192404,Pierre Wener,2971,49.0
East,JL-158354,John Lee,2870,50.0
East,KM-163754,Katherine Murray,2847,51.0
East,DB-132704,Deborah Brumfield,2844,52.0
East,EH-137654,Edward Hooks,2842,53.0
East,KF-162854,Karen Ferguson,2634,54.0
East,SG-206054,Speros Goranitis,2623,55.0
East,ED-138854,Emily Ducich,2621,56.0
East,DG-133004,Deirdre Greer,2594,57.0
East,JE-157154,Joe Elijah,2589,58.0
East,KH-166304,Ken Heidel,2589,58.0
East,GZ-144704,Gary Zandusky,2588,59.0
East,KT-164804,Kean Thornton,2588,59.0
East,RR-195254,Rick Reed,2584,60.0
East,CL-125654,Clay Ludtke,2547,61.0
East,RH-195104,Rick Huthwaite,2545,62.0
East,KH-163304,Katharine Harms,2526,63.0
East,FP-143204,Frank Preis,2504,64.0
East,AC-106154,Ann Chong,2445,65.0
East,MS-173654,Maribeth Schnelling,2292,66.0
East,MA-175604,Matt Abelman,2282,67.0
East,NP-186704,Nora Paige,2258,68.0
East,BB-115454,Brenda Bowman,2257,69.0
East,ES-140804,Erin Smith,2253,70.0
East,TB-216254,Trudy Brown,2223,71.0
East,VD-216704,Valerie Dominguez,2221,72.0
East,AH-100754,Adam Hart,2215,73.0
East,MY-182954,Muhammed Yedwab,2207,74.0
East,KN-163904,Katherine Nockton,2147,75.0
East,LA-167804,Laura Armstrong,2123,76.0
East,AM-107054,Anne McFarland,2117,77.0
East,EN-137804,Edward Nazzal,2092,78.0
East,DR-128804,Dan Reichenbach,2069,79.0
East,NP-187004,Nora Preis,2064,80.0
East,DB-130604,Dave Brooks,2041,81.0
East,EB-137504,Edward Becker,2034,82.0
East,CA-119654,Carol Adams,2024,83.0
East,ND-183704,Natalie DeCherney,2007,84.0
East,EB-141104,Eugene Barchas,1978,85.0
East,EP-139154,Emily Phan,1959,86.0
East,RW-196904,Robert Waldorf,1958,87.0
East,AS-100904,Adam Shillingsburg,1955,88.0
East,KM-167204,Kunst Miller,1954,89.0
East,TC-212954,Toby Carlisle,1944,90.0
East,CC-122204,Chris Cortes,1931,91.0
East,CB-125354,Claudia Bergmann,1926,92.0
East,CC-126854,Craig Carroll,1884,93.0
East,GM-144554,Gary Mitchum,1879,94.0
East,DL-134954,Dionis Lloyd,1865,95.0
East,BF-111704,Ben Ferrer,1852,96.0
East,JG-151604,James Galang,1848,97.0
East,IL-151004,Ivan Liston,1847,98.0
East,SV-207854,Stewart Visinsky,1810,99.0
East,FM-142904,Frank Merwin,1804,100.0
East,GK-146204,Grace Kelly,1794,101.0
East,CA-127754,Cynthia Arntzen,1792,102.0
East,RB-197054,Roger Barcio,1787,103.0
East,TH-215504,Tracy Hopkins,1780,104.0
East,CB-124154,Christy Brittain,1772,105.0
East,MH-181154,Mick Hernandez,1772,105.0
East,MP-174704,Mark Packer,1751,106.0
East,RD-194804,Rick Duston,1745,107.0
East,MP-181754,Mike Pelletier,1740,108.0
East,DB-131204,David Bremer,1737,109.0
East,DP-131054,Dave Poirier,1729,110.0
East,BS-113804,Bill Stewart,1716,111.0
East,AR-104054,Allen Rosenblatt,1689,112.0
East,MD-173504,Maribeth Dona,1678,113.0
East,CC-124304,Chuck Clark,1677,114.0
East,KM-162254,Kalyca Meade,1676,115.0
East,VT-217004,Valerie Takahito,1636,116.0
East,JK-157304,Joe Kamberova,1614,117.0
East,LD-170054,Lisa DeCherney,1610,118.0
East,PC-187454,Pamela Coakley,1605,119.0
East,DK-132254,Dean Katz,1589,120.0
East,PW-190304,Pauline Webber,1589,120.0
East,CT-119954,Carol Triggs,1586,121.0
East,CD-119204,Carlos Daly,1585,122.0
East,EH-141254,Eugene Hildebrand,1572,123.0
East,AF-108704,Art Ferguson,1562,124.0
East,JF-151904,Jamie Frazer,1560,125.0
East,OT-187304,Olvera Toch,1556,126.0
East,DB-132104,Dean Braden,1547,127.0
East,PP-189554,Paul Prost,1544,128.0
East,BE-114554,Brad Eason,1540,129.0
East,TH-211004,Thea Hendricks,1537,130.0
East,EJ-141554,Eva Jacobs,1517,131.0
East,FH-143654,Fred Hopkins,1506,132.0
East,HP-148154,Harold Pawlan,1496,133.0
East,FM-142154,Filia McAdams,1484,134.0
East,TB-210554,Ted Butterfield,1470,135.0
East,LB-167954,Laurel Beltran,1464,136.0
East,CK-123254,Christine Kargatis,1449,137.0
East,DH-130754,Dave Hallsten,1446,138.0
East,NS-186404,Noel Staavos,1438,139.0
East,AA-106454,Anna Andreadi,1435,140.0
East,DB-129703,Darren Budd,1434,141.0
East,JK-156254,Jim Karlsson,1426,142.0
East,PK-189104,Paul Knutson,1422,143.0
East,LS-169754,Lindsay Shagiari,1416,144.0
East,EB-137054,Ed Braxton,1411,145.0
East,LC-171404,Logan Currie,1409,146.0
East,JM-152504,Janet Martin,1407,147.0
East,EG-139004,Emily Grady,1382,148.0
East,VM-216854,Valerie Mitchum,1379,149.0
East,JP-154604,Jennifer Patt,1371,150.0
East,NS-185054,Neola Schneider,1371,150.0
East,FH-142754,Frank Hawley,1369,151.0
East,SB-202904,Sean Braxton,1368,152.0
East,SS-204104,Shahid Shariari,1364,153.0
East,RL-196154,Rob Lucas,1345,154.0
East,CS-119504,Carlos Soltero,1317,155.0
East,BT-116804,Brian Thompson,1283,156.0
East,JM-155354,Jessica Myrick,1273,157.0
East,GR-145604,Georgia Rosenberg,1272,158.0
East,PO-188504,Patrick O'Brill,1270,159.0
East,DV-134654,Dianna Vittorini,1259,160.0
East,JG-158054,John Grady,1257,161.0
East,NG-183554,Nat Gilpin,1249,162.0
East,BP-111854,Ben Peterman,1243,163.0
East,HR-148304,Harold Ryan,1231,164.0
East,RS-194204,Ricardo Sperren,1230,165.0
East,MP-179654,Michael Paige,1218,166.0
East,SW-204554,Shaun Weien,1218,166.0
East,JH-161804,Justin Hirsh,1216,167.0
East,MG-176954,Maureen Gnade,1197,168.0
East,DK-133754,Dennis Kane,1193,169.0
East,SG-204704,Sheri Gordon,1189,170.0
East,KL-166454,Ken Lonsdale,1185,171.0
East,GT-146354,Grant Thornton,1184,172.0
East,MK-179054,Michael Kennedy,1179,173.0
East,MM-172604,Magdelene Morse,1178,174.0
East,DL-133154,Delfina Latchford,1176,175.0
East,HM-148604,Harry Marie,1173,176.0
East,TS-216104,Troy Staebel,1163,177.0
East,CR-127304,Craig Reiter,1156,178.0
East,BP-110954,Bart Pistole,1154,179.0
East,MN-179354,Michael Nguyen,1153,180.0
East,AD-101804,Alan Dominguez,1152,181.0
East,PG-188204,Patrick Gardner,1151,182.0
East,SV-209354,Susan Vittorini,1145,183.0
East,GM-146804,Greg Matthias,1141,184.0
East,CK-122054,Chloris Kastensmidt,1134,185.0
East,BH-117104,Brosina Hoffman,1130,186.0
East,CL-118904,Carl Ludwig,1121,187.0
East,JG-153104,Jason Gross,1112,188.0
East,MM-179204,Michael Moore,1112,188.0
East,JK-153704,Jay Kimmel,1100,189.0
East,JK-161204,Julie Kriz,1100,189.0
East,DB-134054,Denny Blanton,1099,190.0
East,SP-205454,Sibella Parks,1093,191.0
East,JL-152354,Janet Lee,1091,192.0
East,ND-184604,Neil Ducich,1085,193.0
East,DM-135254,Don Miller,1083,194.0
East,ML-174104,Maris LaWare,1052,195.0
East,DP-131654,David Philippe,1051,196.0
East,JM-152654,Janet Molinari,1045,197.0
East,SM-209054,Susan MacKendrick,1044,198.0
East,RB-194654,Rick Bensley,1040,199.0
East,TC-211454,Theresa Coyne,1038,200.0
East,HA-149054,Helen Abelman,1037,201.0
East,BF-110204,Barry FranzÃ¶sisch,1036,202.0
East,MS-177704,Maxwell Schwartz,1033,203.0
East,BP-112304,Benjamin Patterson,1023,204.0
East,LF-171854,Luke Foster,1021,205.0
East,BS-117554,Bruce Stewart,1012,206.0
East,RS-197654,Roland Schwarz,1006,207.0
East,EA-140354,Erin Ashbrook,989,208.0
East,MH-172904,Marc Harrigan,987,209.0
East,SJ-205004,Shirley Jackson,968,210.0
East,SP-208604,Sung Pak,967,211.0
East,BG-116954,Brooke Gillingham,966,212.0
East,TS-211604,Theresa Swint,955,213.0
East,SB-201704,Sarah Bern,954,214.0
East,PS-187604,Pamela Stobb,953,215.0
East,ML-173954,Marina Lichtenstein,947,216.0
East,KD-163454,Katherine Ducich,941,217.0
East,SP-206504,Stephanie Phelps,939,218.0
East,BN-115154,Bradley Nguyen,937,219.0
East,BP-110504,Barry Pond,926,220.0
East,SC-202604,Scott Cohen,920,221.0
East,RB-194354,Richard Bierner,919,222.0
East,KA-165254,Kelly Andreada,915,223.0
East,TH-211154,Thea Hudgings,915,223.0
East,SW-202754,Scott Williamson,913,224.0
East,GW-146054,Giulietta Weimer,911,225.0
East,FG-142604,Frank Gastineau,903,226.0
East,CW-119054,Carl Weiss,901,227.0
East,DS-131804,David Smith,901,227.0
East,JF-155654,Jill Fjeld,900,228.0
East,CK-125954,Clytie Kelty,899,229.0
East,VP-217304,Victor Preis,899,229.0
East,CY-127454,Craig Yedwab,896,230.0
East,GB-145304,George Bell,891,231.0
East,SK-199904,Sally Knutson,884,232.0
East,CS-123554,Christine Sundaresam,877,233.0
East,DB-133604,Dennis Bolton,864,234.0
East,MC-175904,Matt Collister,855,235.0
East,LR-170354,Lisa Ryan,848,236.0
East,TT-210704,Ted Trevino,841,237.0
East,SM-203204,Sean Miller,838,238.0
East,MG-176804,Maureen Gastineau,835,239.0
East,KB-163154,Karl Braun,819,240.0
East,GM-145004,Gene McClure,815,241.0
East,EM-141404,Eugene Moren,807,242.0
East,TB-212804,Toby Braunhardt,807,242.0
East,AH-102104,Alan Hwang,802,243.0
East,CM-121154,Chad McGuire,801,244.0
East,AB-101504,Aimee Bixby,799,245.0
East,CD-122804,Christina DeMoss,796,246.0
East,DM-129554,Dario Medina,795,247.0
East,SO-203354,Sean O'Donnell,794,248.0
East,AR-103454,Alex Russell,791,249.0
East,DW-135854,Dorothy Wardle,788,250.0
East,RP-193904,Resi PÃ¶lking,774,251.0
East,MO-175004,Mary O'Rourke,771,252.0
East,TB-211904,Thomas Brumley,767,253.0
East,JE-157454,Joel Eaton,766,254.0
East,LW-168254,Laurel Workman,766,254.0
East,AR-108254,Anthony Rawles,765,255.0
East,PO-191954,Phillina Ober,764,256.0
East,BS-118004,Bryan Spruell,762,257.0
East,VB-217454,Victoria Brennan,757,258.0
East,MG-181454,Mike Gockenbach,755,259.0
East,MM-180554,Michelle Moray,755,259.0
East,SC-207254,Steven Cartwright,748,260.0
East,NB-186554,Nona Balk,747,261.0
East,JB-154004,Jennifer Braxton,746,262.0
East,CS-124004,Christopher Schild,744,263.0
East,TS-215054,Tony Sayre,744,263.0
East,GD-145904,Giulietta Dortch,737,264.0
East,DL-129254,Daniel Lacy,734,265.0
East,VP-217604,Victoria Pisteka,733,266.0
East,CV-128054,Cynthia Voltz,728,267.0
East,DN-136904,Duane Noonan,711,268.0
East,PO-188654,Patrick O'Donnell,706,269.0
East,LM-170654,Liz MacKendrick,701,270.0
East,CM-122354,Chris McAfee,699,271.0
East,KB-164054,Katrina Bavinger,698,272.0
East,KE-164204,Katrina Edelman,692,273.0
East,RB-193604,Raymond Buch,692,273.0
East,FO-143054,Frank Olsen,683,274.0
East,CR-128204,Cyra Reiten,682,275.0
East,Dl-136004,Dorris liebe,674,276.0
East,ML-177554,Max Ludwig,674,276.0
East,MS-179804,Michael Stewart,674,276.0
East,PO-191804,Philisse Overcash,673,277.0
East,BC-111254,Becky Castell,670,278.0
East,RB-193304,Randy Bradley,670,278.0
East,EH-141854,Evan Henry,665,279.0
East,SW-207554,Steven Ward,664,280.0
East,RM-193754,Raymond Messe,658,281.0
East,TB-212504,Tim Brockman,656,282.0
East,EB-138704,Emily Burns,655,283.0
East,AG-105254,Andy Gerbode,654,284.0
East,DK-130904,Dave Kipp,649,285.0
East,SF-200654,Sandra Flanagan,639,286.0
East,DB-135554,Dorothy Badders,637,287.0
East,DM-133454,Denise Monton,631,288.0
East,KB-166004,Ken Brennan,630,289.0
East,JB-159254,Joni Blumstein,629,290.0
East,IM-150704,Irene Maddox,628,291.0
East,MB-173054,Maria Bertelson,621,292.0
East,AJ-109604,Astrea Jones,618,293.0
East,BM-111404,Becky Martin,612,294.0
East,JJ-154454,Jennifer Jackson,611,295.0
East,LC-170504,Liz Carlisle,609,296.0
East,HE-148004,Harold Engle,598,297.0
East,GM-144404,Gary McGarr,584,298.0
East,JP-161354,Julie Prescott,583,299.0
East,MR-175454,Mathew Reese,579,300.0
East,RA-192854,Ralph Arnett,579,300.0
East,SC-200204,Sam Craven,578,301.0
East,JO-155504,Jesus Ocampo,571,302.0
East,DO-134354,Denny Ordway,570,303.0
East,CG-120404,Catherine Glotzbach,568,304.0
East,AH-104654,Amy Hunt,563,305.0
East,BD-113204,Bill Donatelli,563,305.0
East,KW-164354,Katrina Willman,563,305.0
East,SC-204404,Shaun Chance,563,305.0
East,MC-175754,Matt Collins,561,306.0
East,TN-210404,Tanja Norvell,560,307.0
East,TM-214904,Tony Molinari,559,308.0
East,JR-156704,Jim Radford,553,309.0
East,CA-123104,Christine Abelman,551,310.0
East,MC-181004,Mick Crebagga,551,310.0
East,LP-170954,Liz Preis,549,311.0
East,MY-173804,Maribeth Yedwab,547,312.0
East,TS-214304,Tom Stivers,546,313.0
East,BM-115754,Brendan Murry,545,314.0
East,JB-160454,Julia Barnett,540,315.0
East,JC-157754,John Castell,538,316.0
East,KL-165554,Kelly Lampkin,538,316.0
East,SC-203804,Shahid Collister,538,316.0
East,BP-111554,Becky Pak,531,317.0
East,CM-121604,Charles McCrossin,527,318.0
East,DO-136454,Doug O'Connell,517,319.0
East,AP-107204,Anne Pryor,514,320.0
East,SE-201104,Sanjit Engle,514,320.0
East,BD-116354,Brian Derr,512,321.0
East,BW-112004,Ben Wallace,512,321.0
East,EM-138104,Eleni McCrary,510,322.0
East,JL-155054,Jeremy Lonsdale,510,322.0
East,BP-112904,Beth Paige,507,323.0
East,BO-113504,Bill Overfelt,503,324.0
East,PG-188954,Paul Gonzalez,501,325.0
East,JK-156404,Jim Kriz,494,326.0
East,BE-113354,Bill Eplett,491,327.0
East,AF-108854,Art Foster,490,328.0
East,JS-156854,Jim Sink,478,329.0
East,WB-218504,William Brown,477,330.0
East,ON-187154,Odella Nelson,471,331.0
East,MS-177104,Maurice Satty,470,332.0
East,SB-201854,Sarah Brown,470,332.0
East,SW-203504,Sean Wendt,467,333.0
East,YS-218804,Yana Sorensen,465,334.0
East,MV-174854,Mark Van Huff,464,335.0
East,JW-159554,Joni Wasserman,463,336.0
East,SZ-200354,Sam Zeldin,459,337.0
East,TB-215954,Troy Blackwell,458,338.0
East,MG-176504,Matthew Grinstein,457,339.0
East,JM-156554,Jim Mitchum,456,340.0
East,LH-169004,Lena Hernandez,451,341.0
East,CL-127004,Craig Leslie,450,342.0
East,GA-145154,George Ashbrook,450,342.0
East,HK-148904,Heather Kirkland,450,342.0
East,BT-114404,Bobby Trafton,441,343.0
East,NZ-185654,Nick Zandusky,440,344.0
East,BS-115904,Brendan Sweed,439,345.0
East,NR-185504,Nick Radford,437,346.0
East,RD-197204,Roger Demir,435,347.0
East,CK-127604,Cyma Kinney,431,348.0
East,HF-149954,Herbert Flentye,431,348.0
East,SS-208754,Sung Shariari,430,349.0
East,BD-117704,Bryan Davis,429,350.0
East,EJ-137204,Ed Jacobs,423,351.0
East,SC-203054,Sean Christensen,423,351.0
East,MG-178904,Michael Granlund,416,352.0
East,BT-114854,Brad Thomas,415,353.0
East,LS-172454,Lynn Smith,415,353.0
East,RM-196754,Robert Marley,414,354.0
East,CB-120254,Cassandra Brandow,409,355.0
East,BV-112454,Benjamin Venier,405,356.0
East,SD-204854,Shirley Daniels,405,356.0
East,AZ-107504,Annie Zypern,404,357.0
East,CA-122654,Christina Anderson,402,358.0
East,CS-124904,Cindy Schnelling,402,358.0
East,DS-130304,Darrin Sayre,400,359.0
East,SN-205604,Skye Norling,400,359.0
East,EH-139904,Erica Hackney,392,360.0
East,MH-174554,Mark Hamilton,389,361.0
East,BT-115304,Bradley Talbott,381,362.0
East,JK-152054,Jamie Kunitz,371,363.0
East,SH-203954,Shahid Hopkins,371,363.0
East,IG-150854,Ivan Gibson,370,364.0
East,HG-148454,Harry Greene,366,365.0
East,DK-131504,David Kendrick,364,366.0
East,MZ-175154,Mary Zewe,363,367.0
East,JS-155954,Jill Stevenson,362,368.0
East,HW-149354,Helen Wasserman,355,369.0
East,HG-150254,Hunter Glantz,350,370.0
East,EM-138254,Elizabeth Moffitt,345,371.0
East,BW-111104,Bart Watters,343,372.0
East,BW-110654,Barry Weirich,340,373.0
East,MJ-177404,Max Jones,339,374.0
East,MT-178154,Meg Tillman,335,375.0
East,CR-126254,Corey Roper,334,376.0
East,AH-100304,Aaron Hawkins,331,377.0
East,DC-128504,Dan Campbell,325,378.0
East,KN-167054,Kristina Nunn,324,379.0
East,AW-108404,Anthony Witt,321,380.0
East,CD-119804,Carol Darley,319,381.0
East,JW-152204,Jane Waco,319,381.0
East,CC-124754,Cindy Chapman,318,382.0
East,CA-120554,Cathy Armstrong,315,383.0
East,JL-158504,John Lucas,315,383.0
East,NK-184904,Neil Knudson,313,384.0
East,MO-178004,Meg O'Connel,312,385.0
East,TW-210254,Tamara Willingham,303,386.0
East,NF-185954,Nicole Fjeld,302,387.0
East,LO-171704,Lori Olson,295,388.0
East,MH-177854,Maya Herman,295,388.0
East,JE-156104,Jim Epp,293,389.0
East,LT-171104,Liz Thompson,292,390.0
East,HG-149654,Henry Goldwyn,290,391.0
East,RC-199604,Ryan Crowe,289,392.0
East,ST-205304,Shui Tom,286,393.0
East,JO-151454,Jack O'Briant,285,394.0
East,KN-164504,Kean Nguyen,274,395.0
East,JE-154754,Jeremy Ellison,271,396.0
East,CC-126104,Corey Catlett,267,397.0
East,SR-204254,Sharelle Roach,265,398.0
East,MB-180854,Mick Brown,264,399.0
East,AG-109004,Arthur Gainer,260,400.0
East,CC-126704,Craig Carreira,260,400.0
East,DB-136604,Duane Benoit,260,400.0
East,GB-145754,Giulietta Baptist,260,400.0
East,BF-110804,Bart Folk,259,401.0
East,MF-182504,Monica Federle,258,402.0
East,JM-161954,Justin MacKendrick,251,403.0
East,MS-178304,Melanie Seite,250,404.0
East,TR-213254,Toby Ritter,250,404.0
East,JD-160154,Joy Daniels,246,405.0
East,PJ-190154,Pauline Johnson,246,405.0
East,RF-193454,Randy Ferguson,246,405.0
East,DJ-135104,Don Jones,240,406.0
East,ES-140204,Erica Smith,240,406.0
East,CS-124604,Chuck Sachs,239,407.0
East,GP-147404,Guy Phonely,237,408.0
East,SW-202454,Scot Wooten,237,408.0
East,JD-157904,John Dryer,228,409.0
East,DL-128654,Dan Lawera,224,410.0
East,RK-193004,Ralph Kennedy,222,411.0
East,JF-154904,Jeremy Farry,219,412.0
East,JH-158204,John Huston,217,413.0
East,DF-131354,David Flashing,213,414.0
East,EB-138404,Ellis Ballard,213,414.0
East,AA-103754,Allen Armold,207,415.0
East,MG-178754,Michael Grace,207,415.0
East,XP-218654,Xylona Preis,201,416.0
East,NM-185204,Neoma Murray,199,417.0
East,JB-160004,Joy Bell-,198,418.0
East,CS-121754,Charles Sheldon,196,419.0
East,AR-105104,Andrew Roberts,195,420.0
East,BD-116054,Brian Dahlen,193,421.0
East,TM-210104,Tamara Manning,193,421.0
East,MA-179954,Michelle Arnett,192,422.0
East,AC-106604,Anna Chung,191,423.0
East,FH-143504,Fred Harton,190,424.0
East,DV-130454,Darrin Van Huff,189,425.0
East,CP-120854,Cathy Prescott,187,426.0
East,JS-159404,Joni Sundaresam,185,427.0
East,RC-198254,Roy Collins,182,428.0
East,GH-144104,Gary Hansen,178,429.0
East,VM-218354,Vivian Mathis,178,429.0
East,EM-140654,Erin Mull,177,430.0
East,BM-117854,Bryan Mills,175,431.0
East,FC-142454,Frank Carlisle,175,431.0
East,JS-158804,John Stevenson,172,432.0
East,SF-202004,Sarah Foster,171,433.0
East,CC-121004,Chad Cunningham,170,434.0
East,DK-128354,Damala Kotsonis,168,435.0
East,EH-140054,Erica Hernandez,168,435.0
East,FM-143804,Fred McMath,167,436.0
East,BK-112604,Berenike Kampe,163,437.0
East,PN-187754,Parhena Norris,163,437.0
East,AH-101954,Alan Haines,162,438.0
East,MD-178604,Michael Dominguez,161,439.0
East,KB-165854,Ken Black,160,440.0
East,EH-139454,Eric Hoffmann,159,441.0
East,ME-177254,Max Engle,156,442.0
East,NH-186104,Nicole Hansen,154,443.0
East,AG-102704,Alejandro Grove,153,444.0
East,BD-116204,Brian DeCherney,149,445.0
East,CV-122954,Christina VanderZanden,148,446.0
East,KD-166154,Ken Dana,147,447.0
East,TH-212354,Tiffany House,147,447.0
East,NB-185804,Nicole Brennan,144,448.0
East,JC-161054,Julie Creighton,143,449.0
East,SM-200054,Sally Matthias,143,449.0
East,AS-102404,Alan Shonely,140,450.0
East,TG-213104,Toby Gnade,138,451.0
East,MF-176654,Maureen Fritzler,137,452.0
East,SU-206654,Stephanie Ulpright,137,452.0
East,PJ-188354,Patrick Jones,135,453.0
East,JF-154154,Jennifer Ferguson,134,454.0
East,PL-189254,Paul Lucas,134,454.0
East,CM-121904,Charlotte Melton,131,455.0
East,DA-134504,Dianna Arnett,131,455.0
East,AM-103604,Alice McCarthy,130,456.0
East,MC-174254,Mark Cousins,130,456.0
East,HD-147854,Harold Dahlen,129,457.0
East,DP-130004,Darren Powers,126,458.0
East,TD-209954,Tamara Dahlen,125,459.0
East,JF-153554,Jay Fein,123,460.0
East,NC-183404,Nat Carroll,123,460.0
East,PS-190454,Penelope Sewall,123,460.0
East,AB-102554,Alejandro Ballentine,121,461.0
East,AB-101654,Alan Barnes,119,462.0
East,AB-101054,Adrian Barton,118,463.0
East,AG-104954,Andrew Gjertsen,115,464.0
East,LC-168704,Lena Cacioppo,111,465.0
East,SF-209654,Sylvia Foulston,111,465.0
East,TC-214754,Tony Chapman,111,465.0
East,CH-120704,Cathy Hwang,109,466.0
East,LH-170204,Lisa Hazard,108,467.0
East,SC-202304,Scot Coram,106,468.0
East,NC-186254,Noah Childs,104,469.0
East,KC-165404,Kelly Collister,103,470.0
East,SC-205754,Sonia Cooley,103,470.0
East,LS-172004,Luke Schmidt,100,471.0
East,TB-213554,Todd Boyes,100,471.0
East,DE-132554,Deanra Eno,99,472.0
East,NP-186854,Nora Pelletier,99,472.0
East,RM-197504,Roland Murray,98,473.0
East,LS-172304,Lycoris Saunders,96,474.0
East,PV-189854,Paul Van Hugh,91,475.0
East,DW-135404,Don Weiss,88,476.0
East,JW-160754,Julia West,88,476.0
East,TS-212054,Thomas Seio,88,476.0
East,AR-105404,Andy Reiter,86,477.0
East,BS-116654,Brian Stugart,86,477.0
East,LS-169454,Linda Southworth,86,477.0
East,DH-136754,Duane Huffman,85,478.0
East,RD-195854,Rob Dowd,85,478.0
East,TC-209804,Tamara Chand,85,478.0
East,MM-182804,Muhammed MacIntyre,84,479.0
East,SS-201404,Saphhira Shifley,84,479.0
East,AG-103004,Aleksandra Gannaway,82,480.0
East,RD-198104,Ross DeVincentis,82,480.0
East,LH-171554,Logan Haushalter,79,481.0
East,GA-147254,Guy Armstrong,77,482.0
East,MV-181904,Mike Vittorini,76,483.0
East,LT-167654,Larry Tron,74,484.0
East,SC-206954,Steve Chapman,74,484.0
East,CD-127904,Cynthia Delaney,73,485.0
East,SL-201554,Sara Luxemburg,72,486.0
East,AH-106904,Anna HÃ¤berlin,71,487.0
East,AI-108554,Arianne Irving,71,487.0
East,KC-162554,Karen Carlisle,71,487.0
East,AC-104504,Amy Cox,70,488.0
East,SH-199754,Sally Hughsby,70,488.0
East,CM-127154,Craig Molinari,68,489.0
East,TC-215354,Tracy Collins,68,489.0
East,AS-100454,Aaron Smayling,66,490.0
East,RW-196304,Rob Williams,66,490.0
East,CS-122504,Chris Selesnick,65,491.0
East,EM-140954,Eudokia Martin,65,491.0
East,MH-180254,Michelle Huthwaite,64,492.0
East,PB-192104,Phillip Breyer,63,493.0
East,EM-139604,Eric Murdock,62,494.0
East,VG-218054,Vivek Grady,62,494.0
East,TT-212654,Tim Taslimi,61,495.0
East,BG-117404,Bruce Geld,60,496.0
East,JH-154304,Jennifer Halladay,60,496.0
East,TT-212204,Thomas Thornton,59,497.0
East,AC-104204,Alyssa Crouse,58,498.0
East,JL-151304,Jack Lebron,58,498.0
East,BF-112154,Benjamin Farhat,57,499.0
East,GG-146504,Greg Guthrie,57,499.0
East,RF-198404,Roy FranzÃ¶sisch,56,500.0
East,AS-101354,Adrian Shami,54,501.0
East,FC-143354,Fred Chung,52,502.0
East,KH-166904,Kristen Hastings,51,503.0
East,ME-180104,Michelle Ellison,51,503.0
East,NC-184154,Nathan Cano,51,503.0
East,BF-109754,Barbara Fisher,50,504.0
East,PF-191654,Philip Fox,50,504.0
East,RA-199154,Russell Applegate,49,505.0
East,RE-194054,Ricardo Emerson,48,506.0
East,AG-103904,Allen Goldenen,47,507.0
East,BD-117254,Bruce Degenhardt,47,507.0
East,RD-199004,Ruben Dartt,47,507.0
East,GZ-145454,George Zrebassa,46,508.0
East,TB-211754,Thomas Boland,46,508.0
East,KH-163604,Katherine Hughes,45,509.0
East,FW-143954,Fred Wasserman,44,510.0
East,ZC-219104,Zuschuss Carroll,44,510.0
East,HZ-149504,Henia Zydlo,43,511.0
East,MC-172754,Marc Crier,41,512.0
East,PB-191054,Peter BÃ¼hler,41,512.0
East,SJ-201254,Sanjit Jacobs,41,512.0
East,SS-205154,Shirley Schmidt,39,513.0
East,EL-137354,Ed Ludwig,38,514.0
